15393	1758	323500529
15458	2333	323502287
15459	1953	323504620
15489	1675	323506573
15490	1363	323508248
15634	1743	323509611
15635	1891	323511354
15722	1408	323513245
15822	1229	323514653
15823	1259	323515882
15824	1695	323517141
15915	1359	323518836
16163	3969	323520195
16211	1324	323524164
16256	1328	323525488
16257	1738	323526816
16258	4513	323528554
16259	1639	323533067
16260	3222	323534706
16420	1276	323537928
16421	1193	323539204
16422	1758	323540397
16423	1672	323542155
16472	2946	323543827
16530	1874	323546773
16538	1800	323548647
16539	1904	323550447
16540	1485	323552351
16685	1620	323553836
16687	1476	323555456
16766	1116	323556932
16788	1743	323558048
16790	1533	323559791
16859	1616	323561324
16869	1338	323562940
16912	2169	323564278
16915	1586	323566447
16917	1635	323568033
16925	1805	323569668
16928	2725	323571473
16929	1590	323574198
16934	3901	323575788
16935	1588	323579689
16950	1405	323581277
16951	1546	323582682
16952	1504	323584228
16957	1543	323585732
16959	1305	323587275
16960	1265	323588580
16965	1896	323589845
16966	3866	323591741
16967	1271	323595607
16973	1304	323596878
16974	1340	323598182
16975	1207	323599522
16976	1613	323600729
16978	1078	323602342
16979	1082	323603420
16980	1365	323604502
16981	1314	323605867
16982	1572	323607181
16983	1101	323608753
18521	1034	323609854
18522	1317	323610888
18523	1290	323612205
18524	1255	323613495
18525	1237	323614750
18526	1096	323615987
18527	1085	323617083
18528	1070	323618168
18529	1070	323619238
18530	1066	323620308
18531	1064	323621374
18532	1022	323622438
18533	1018	323623460
18534	1010	323624478
18535	1002	323625488
18573	1071	323626490
18576	1060	323627561
18582	1143	323628621
18587	1020	323629764
18609	1000	323630784
18643	1142	323631784
18831	1024	323632926
18908	1198	323633950
18909	1546	323635148
18911	1134	323636694
18914	1135	323637828
18916	1077	323638963
19165	1210	323640040
22617	1192	323641250
25148	3512	323642442
27534	1012	323645954
27949	1625	323646966
28347	1159	323648591
28617	1189	323649750
28650	3593	323650939
28748	1546	323654532
28974	1070	323656078
28979	1966	323657148
28984	2127	323659114
28987	4302	323661241
28989	1572	323665543
28991	3316	323667115
28993	1117	323670431
28999	1567	323671548
29006	1185	323673115
29010	2053	323674300
29013	2101	323676353
29016	2400	323678454
29027	4146	323680854
29030	2675	323685000
29034	3505	323687675
29039	2624	323691180
29046	3230	323693804
29047	1187	323697034
29050	1242	323698221
29055	2530	323699463
29059	5625	323701993
29060	4048	323707618
29062	1067	323711666
29063	1864	323712733
29064	1367	323714597
29137	3017	323715964
29212	3112	323718981
29306	2680	323722093
29391	1434	323724773
29416	1453	323726207
29597	1153	323727660
29696	2944	323728813
29697	2314	323731757
29832	1706	323734071
29837	2330	323735777
30012	2398	323738107
30030	2163	323740505
30049	2130	323742668
30050	1128	323744798
30051	2223	323745926
30056	1213	323748149
30057	1217	323749362
30058	9214	323750579
30070	1215	323759793
30103	1386	323761008
30104	3879	323762394
30131	2244	323766273
30232	2695	323768517
30240	1306	323771212
30244	2402	323772518
30350	2319	323774920
30386	3433	323777239
30392	1062	323780672
30401	5904	323781734
30402	1763	323787638
30414	1547	323789401
30434	1296	323790948
30435	1002	323792244
30473	1108	323793246
30479	4656	323794354
30511	1261	323799010
30514	1052	323800271
30530	1381	323801323
30541	2797	323802704
30548	1164	323805501
30551	1267	323806665
30571	1182	323807932
30601	1277	323809114
30614	1090	323810391
30628	1776	323811481
30645	1279	323813257
30650	1510	323814536
30663	2361	323816046
30672	1552	323818407
30678	1145	323819959
30682	1894	323821104
30692	1096	323822998
30693	1292	323824094
30696	1012	323825386
30698	4281	323826398
30699	4198	323830679
30705	1019	323834877
30711	1669	323835896
30714	2104	323837565
30721	1862	323839669
30722	1316	323841531
30723	1314	323842847
30730	1134	323844161
30731	1883	323845295
30735	1538	323847178
30736	2298	323848716
30740	1359	323851014
30744	1230	323852373
30759	1087	323853603
30762	1216	323854690
30766	2598	323855906
30768	2776	323858504
30770	2721	323861280
30771	2463	323864001
30772	2174	323866464
30779	2514	323868638
30787	1529	323871152
30788	1770	323872681
30809	1187	323874451
30817	1165	323875638
30824	2093	323876803
30826	1340	323878896
30830	1689	323880236
30831	1447	323881925
30841	1375	323883372
30846	1055	323884747
30853	1059	323885802
30855	1211	323886861
30861	1426	323888072
30867	1092	323889498
30868	1105	323890590
30869	1118	323891695
30882	1845	323892813
30887	1420	323894658
30890	1167	323896078
30891	2174	323897245
30893	1496	323899419
30897	1314	323900915
30898	2729	323902229
30903	1178	323904958
30905	1101	323906136
30914	1437	323907237
30919	1392	323908674
30934	1362	323910066
30935	1374	323911428
30936	3324	323912802
30938	1031	323916126
30943	2468	323917157
30946	1730	323919625
30953	1539	323921355
30960	2357	323922894
30961	2242	323925251
30964	1138	323927493
30965	1272	323928631
30968	1521	323929903
30970	1315	323931424
30975	4895	323932739
30983	1410	323937634
30993	1329	323939044
30994	1483	323940373
30995	1023	323941856
30996	2738	323942879
31018	1176	323945617
31019	1089	323946793
31022	2486	323947882
31035	3142	323950368
31037	3383	323953510
31039	1181	323956893
31060	1584	323958074
31065	6393	323959658
31117	1027	323966051
31148	3119	323967078
31151	1014	323970197
31152	1066	323971211
31153	1023	323972277
31154	1027	323973300
31156	2092	323974327
31157	2532	323976419
31158	1838	323978951
31159	1544	323980789
31165	2675	323982333
31168	2186	323985008
31169	1715	323987194
31170	1019	323988909
31197	1009	323989928
31201	2123	323990937
31290	4256	323993060
31326	1771	323997316
31346	3150	323999087
31348	2780	324002237
31356	1285	324005017
31358	1278	324006302
31379	3377	324007580
31387	5731	324010957
31391	1481	324016688
31402	3116	324018169
31412	4748	324021285
31421	2446	324026033
31422	1264	324028479
31466	1197	324029743
31468	1552	324030940
31486	1568	324032492
31494	2417	324034060
31505	1903	324036477
31612	3582	324038380
31625	1193	324041962
31707	1159	324043155
31742	3562	324044314
31762	1333	324047876
31763	1038	324049209
31764	1412	324050247
31834	2836	324051659
31862	1538	324054495
31911	3489	324056033
31925	1624	324059522
31931	1264	324061146
31938	4430	324062410
31949	1548	324066840
31956	3387	324068388
31965	1159	324071775
32020	1723	324072934
32041	1850	324074657
32136	1043	324076507
32255	1103	324077550
32275	3672	324078653
32301	3278	324082325
32303	1930	324085603
32322	1303	324087533
32333	1334	324088836
32340	1587	324090170
32359	1772	324091757
32389	1206	324093529
32426	1816	324094735
32428	1357	324096551
32465	1225	324097908
32468	1030	324099133
32469	1050	324100163
32471	2500	324101213
32472	2239	324103713
32476	1304	324105952
32478	2961	324107256
32479	1909	324110217
32480	1202	324112126
32482	1024	324113328
32483	1620	324114352
32485	1187	324115972
32486	1571	324117159
32487	4940	324118730
32488	1152	324123670
32495	2071	324124822
32500	2514	324126893
32501	2389	324129407
32515	1232	324131796
32521	1283	324133028
32522	2943	324134311
32524	1174	324137254
32536	2474	324138428
32537	2393	324140902
32538	1520	324143295
32540	1938	324144815
32547	4409	324146753
32550	1441	324151162
32551	1885	324152603
32552	1050	324154488
32554	4767	324155538
32555	2736	324160305
32560	2093	324163041
32566	1114	324165134
32586	1202	324166248
32587	1463	324167450
32591	1913	324168913
32592	1215	324170826
32593	1745	324172041
32595	3785	324173786
32596	1993	324177571
32597	16130	324179564
32600	1298	324195694
32610	1203	324196992
32613	2268	324198195
32615	1240	324200463
32622	4809	324201703
32630	1328	324206512
32640	1261	324207840
32645	1283	324209101
32648	1264	324210384
32654	1810	324211648
32659	1826	324213458
32668	2857	324215284
32679	3036	324218141
32695	2744	324221177
32705	2147	324223921
32707	1623	324226068
32790	1002	324227691
32829	1492	324228693
32830	1883	324230185
32834	1502	324232068
32842	3199	324233570
32846	2217	324236769
32847	1123	324238986
32848	1110	324240109
32849	1881	324241219
32850	2425	324243100
32851	1121	324245525
32852	2966	324246646
32853	1143	324249612
32855	2064	324250755
32857	2741	324252819
32860	1061	324255560
32863	1516	324256621
32866	2976	324258137
32867	2915	324261113
32868	5405	324264028
32873	1156	324269433
32875	8116	324270589
32876	1067	324278705
32880	5052	324279772
32884	2336	324284824
32885	6305	324287160
32886	1430	324293465
32887	1216	324294895
32889	2486	324296111
32890	1740	324298597
32893	1653	324300337
32896	4713	324301990
32897	4476	324306703
32900	2620	324311179
32901	4098	324313799
32902	1726	324317897
32903	3213	324319623
32904	2310	324322836
32905	2133	324325146
32906	3280	324327279
32908	3207	324330559
32909	2317	324333766
32910	2535	324336083
32913	1152	324338618
32914	2942	324339770
32916	2315	324342712
32917	1384	324345027
32918	1713	324346411
32920	1031	324348124
32921	1049	324349155
32922	3374	324350204
32923	4754	324353578
32926	1513	324358332
32927	2434	324359845
32928	3986	324362279
32929	2609	324366265
32930	2733	324368874
32931	1249	324371607
32932	2877	324372856
32935	1078	324375733
32936	2942	324376811
32937	1176	324379753
32938	4378	324380929
32939	1596	324385307
32941	1316	324386903
32942	8070	324388219
32945	1814	324396289
32946	2090	324398103
32949	1543	324400193
32951	1593	324401736
32952	3052	324403329
32954	1281	324406381
32955	1979	324407662
32958	3265	324409641
32959	1528	324412906
32962	1538	324414434
32964	3140	324415972
32965	1942	324419112
32968	2754	324421054
32969	1228	324423808
32970	2767	324425036
32974	4063	324427803
32976	1213	324431866
32977	1061	324433079
32979	2025	324434140
32981	3308	324436165
32983	6404	324439473
32984	1845	324445877
32986	1913	324447722
32987	3889	324449635
32989	5484	324453524
32993	1001	324459008
32994	2513	324460009
32995	4113	324462522
32997	1047	324466635
32998	2004	324467682
33001	3435	324469686
33002	1403	324473121
33004	2266	324474524
33005	3206	324476790
33006	3300	324479996
33007	3850	324483296
33008	1086	324487146
33009	4627	324488232
33011	1499	324492859
33012	3926	324494358
33017	2868	324498284
33018	1683	324501152
33022	2822	324502835
33025	1018	324505657
33026	2969	324506675
33027	5018	324509644
33028	1337	324514662
33029	2088	324515999
33031	2697	324518087
33032	4040	324520784
33033	2892	324524824
33042	3338	324527716
33045	4273	324531054
33050	1957	324535327
33051	1484	324537284
33053	1004	324538768
33054	2182	324539772
33055	2311	324541954
33057	5265	324544265
33061	1460	324549530
33062	3688	324550990
33063	2174	324554678
33064	1170	324556852
33065	2072	324558022
33070	2052	324560094
33073	1214	324562146
33074	3374	324563360
33075	1076	324566734
33076	1288	324567810
33079	2967	324569098
33080	1084	324572065
33081	3142	324573149
33084	1998	324576291
33085	4935	324578289
33087	2086	324583224
33090	1557	324585310
33094	3831	324586867
33095	5650	324590698
33096	1053	324596348
33098	2027	324597401
33101	5192	324599428
33104	5016	324604620
33106	2836	324609636
33109	4232	324612472
33113	2205	324616704
33114	2588	324618909
33115	3322	324621497
33121	1730	324624819
33129	1809	324626549
33134	4592	324628358
33137	5733	324632950
33141	6191	324638683
33143	8536	324644874
33149	3370	324653410
33153	2064	324656780
33157	2690	324658844
33159	1194	324661534
33162	1393	324662728
33165	1888	324664121
33168	1679	324666009
33173	1096	324667688
33179	4284	324668784
33180	1864	324673068
33181	1484	324674932
33185	1008	324676416
33187	1377	324677424
33188	1794	324678801
33192	5259	324680595
33194	1710	324685854
33195	4556	324687564
33196	2273	324692120
33202	1050	324694393
33204	1098	324695443
33205	1247	324696541
33207	2545	324697788
33208	3070	324700333
33209	11127	324703403
33211	5555	324714530
33213	2324	324720085
33215	1121	324722409
33217	1292	324723530
33218	3260	324724822
33219	3959	324728082
33221	2855	324732041
33224	2043	324734896
33226	1038	324736939
33231	4030	324737977
33240	2785	324742007
33251	6902	324744792
33253	1216	324751694
33255	1163	324752910
33256	2587	324754073
33260	1162	324756660
33261	2668	324757822
33263	4636	324760490
33264	2347	324765126
33265	5490	324767473
33266	1561	324772963
33268	4475	324774524
33269	1621	324778999
33272	7925	324780620
33275	1404	324788545
33278	3132	324789949
33279	4650	324793081
33282	6262	324797731
33283	1672	324803993
33284	4380	324805665
33285	4552	324810045
33286	2941	324814597
33287	3272	324817538
33288	2735	324820810
33291	1754	324823545
33293	1915	324825299
33294	4925	324827214
33295	1088	324832139
33298	1216	324833227
33302	1892	324834443
33303	2752	324836335
33304	1188	324839087
33305	1284	324840275
33309	3452	324841559
33310	1020	324845011
33311	3798	324846031
33313	1756	324849829
33318	1005	324851585
33320	1026	324852590
33325	1576	324853616
33329	3238	324855192
33331	1351	324858430
33334	2006	324859781
33336	2281	324861787
33338	1784	324864068
33339	4138	324865852
33340	1932	324869990
33343	3392	324871922
33344	3696	324875314
33345	6787	324879010
33346	1219	324885797
33349	1459	324887016
33351	1486	324888475
33353	1019	324889961
33358	1019	324890980
33360	2997	324891999
33362	1554	324894996
33366	1266	324896550
33367	5365	324897816
33368	4109	324903181
33375	6021	324907290
33376	9449	324913311
33378	1555	324922760
33384	7760	324924315
33385	2908	324932075
33392	1323	324934983
33396	2850	324936306
33402	6026	324939156
33405	4910	324945182
33409	4928	324950092
33410	2299	324955020
33418	3177	324957319
33420	4467	324960496
33423	2658	324964963
33433	1978	324967621
33434	2417	324969599
33435	2241	324972016
33436	1641	324974257
33437	1084	324975898
33439	1378	324976982
33440	2270	324978360
33442	3939	324980630
33445	4182	324984569
33446	1236	324988751
33447	4605	324989987
33448	1288	324994592
33449	4862	324995880
33450	4587	325000742
33451	2469	325005329
33452	6111	325007798
33453	4763	325013909
33454	10791	325018672
33456	1101	325029463
33457	8501	325030564
33458	2329	325039065
33459	1788	325041394
33460	1384	325043182
33461	3642	325044566
33462	2864	325048208
33463	5237	325051072
33464	5286	325056309
33465	1633	325061595
33467	4397	325063228
33468	2375	325067625
33469	1210	325070000
33470	2708	325071210
33471	4508	325073918
33472	3988	325078426
33473	3129	325082414
33474	2799	325085543
33475	2572	325088342
33476	4721	325090914
33477	2669	325095635
33478	7015	325098304
33479	6333	325105319
33480	1977	325111652
33481	6534	325113629
33483	5143	325120163
33484	4604	325125306
33485	4890	325129910
33487	4445	325134800
33488	8250	325139245
33489	1559	325147495
33490	3277	325149054
33491	8420	325152331
33492	1081	325160751
33493	4010	325161832
33494	4129	325165842
33495	2562	325169971
33496	4012	325172533
33497	3418	325176545
33498	3575	325179963
33500	1537	325183538
33501	3003	325185075
33502	2188	325188078
33503	3533	325190266
33504	1587	325193799
33505	1024	325195386
33506	1116	325196410
33507	3112	325197526
33508	7142	325200638
33509	5651	325207780
33511	4050	325213431
33514	1622	325217481
33515	5933	325219103
33517	2344	325225036
33518	1317	325227380
33519	1165	325228697
33520	2653	325229862
33521	1002	325232515
33522	1018	325233517
33523	1795	325234535
33524	1550	325236330
33525	2105	325237880
33526	2708	325239985
33527	1266	325242693
33528	4288	325243959
33529	1796	325248247
33531	6808	325250043
33532	3223	325256851
33533	1292	325260074
33536	3042	325261366
33537	1219	325264408
33538	1146	325265627
33539	1900	325266773
33542	2222	325268673
33543	5293	325270895
33545	1214	325276188
33546	1631	325277402
33547	6579	325279033
33548	3264	325285612
33549	2554	325288876
33550	5302	325291430
33551	1483	325296732
33552	8186	325298215
33553	1012	325306401
33555	1320	325307413
33556	4046	325308733
33558	1949	325312779
33559	1157	325314728
33560	1768	325315885
33561	3141	325317653
33564	2577	325320794
33565	6310	325323371
33566	2550	325329681
33567	2173	325332231
33568	6021	325334404
33569	1352	325340425
33570	1722	325341777
33571	1035	325343499
33572	3282	325344534
33573	1756	325347816
33574	1546	325349572
33576	1322	325351118
33577	4431	325352440
33578	1516	325356871
33579	3046	325358387
33582	2608	325361433
33583	7485	325364041
33584	2730	325371526
33585	2018	325374256
33586	11563	325376274
33587	2216	325387837
33588	1897	325390053
33589	1877	325391950
33591	3392	325393827
33592	3587	325397219
33593	2000	325400806
33594	8576	325402806
33595	13499	325411382
33596	2280	325424881
33597	2270	325427161
33598	4815	325429431
33599	10158	325434246
33600	2135	325444404
33601	2668	325446539
33602	1527	325449207
33604	3778	325450734
33605	1816	325454512
33606	3039	325456328
33607	1514	325459367
33608	2204	325460881
33609	3740	325463085
33610	6896	325466825
33611	3180	325473721
33612	4533	325476901
33613	4569	325481434
33614	3637	325486003
33615	2161	325489640
33616	5056	325491801
33617	2165	325496857
33618	3475	325499022
33619	1719	325502497
33620	5776	325504216
33621	5170	325509992
33623	3266	325515162
33624	11243	325518428
33626	1188	325529671
33627	4453	325530859
33629	7783	325535312
33630	8122	325543095
33632	4394	325551217
33634	7083	325555611
33635	5685	325562694
33636	1583	325568379
33637	7151	325569962
33638	5095	325577113
33639	5413	325582208
33640	1109	325587621
33641	4771	325588730
33643	3039	325593501
33644	8117	325596540
33646	7889	325604657
33647	6629	325612546
33648	4126	325619175
33649	6350	325623301
33650	2574	325629651
33651	3555	325632225
33652	2781	325635780
33653	3722	325638561
33654	6265	325642283
33656	3090	325648548
33657	2823	325651638
33658	5368	325654461
33659	1302	325659829
33660	4970	325661131
33661	2858	325666101
33662	7679	325668959
33663	1711	325676638
33664	6414	325678349
33665	2078	325684763
33666	11882	325686841
33667	2059	325698723
33668	4062	325700782
33669	6868	325704844
33670	8714	325711712
33671	2875	325720426
33673	4389	325723301
33674	9002	325727690
33675	1020	325736692
33676	7513	325737712
33677	6449	325745225
33678	6803	325751674
33679	8281	325758477
33680	7713	325766758
33681	6243	325774471
33682	1899	325780714
33683	6415	325782613
33684	5761	325789028
33685	1815	325794789
33686	2373	325796604
33687	8712	325798977
33689	6929	325807689
33690	8013	325814618
33691	2779	325822631
33692	7325	325825410
33693	5486	325832735
33694	4083	325838221
33695	5775	325842304
33696	2762	325848079
33697	2967	325850841
33698	1456	325853808
33699	3940	325855264
33700	5277	325859204
33701	3786	325864481
33702	4944	325868267
33703	3130	325873211
33704	7182	325876341
33705	4574	325883523
33706	3578	325888097
33707	2854	325891675
33709	2927	325894529
33710	3254	325897456
33711	3255	325900710
33712	1426	325903965
33713	1170	325905391
33714	4285	325906561
33715	2547	325910846
33716	1500	325913393
33717	2677	325914893
33719	3380	325917570
33720	7278	325920950
33721	2708	325928228
33722	5816	325930936
33723	3321	325936752
33724	3108	325940073
33725	3060	325943181
33726	8480	325946241
33727	1461	325954721
33728	3899	325956182
33729	1172	325960081
33730	4172	325961253
33731	3480	325965425
33732	5957	325968905
33733	5089	325974862
33734	4566	325979951
33735	4249	325984517
33736	3751	325988766
33737	2150	325992517
33738	6080	325994667
33740	1073	326000747
33741	3270	326001820
33742	2608	326005090
33743	4845	326007698
33744	5592	326012543
33747	4807	326018135
33749	3140	326022942
33750	1605	326026082
33751	1241	326027687
33752	7636	326028928
33753	3964	326036564
33754	1454	326040528
33755	2826	326041982
33756	4403	326044808
33757	3331	326049211
33758	2957	326052542
33759	1852	326055499
33760	2011	326057351
33761	3443	326059362
33762	3261	326062805
33763	1302	326066066
33764	1376	326067368
33765	3223	326068744
33767	5521	326071967
33768	11468	326077488
33769	5771	326088956
33770	9869	326094727
33771	4341	326104596
33772	6964	326108937
33773	6930	326115901
33774	6991	326122831
33775	2754	326129822
33776	7559	326132576
33778	9787	326140135
33787	2580	326149922
33789	1568	326152502
33790	12336	326154070
33791	4219	326166406
33792	7151	326170625
33793	9639	326177776
33795	3607	326187415
33796	9241	326191022
33799	5096	326200263
33801	3233	326205359
33802	1252	326208592
33805	1237	326209844
33806	1232	326211081
33812	8256	326212313
33814	10211	326220569
33817	2808	326230780
33818	3129	326233588
33872	1824	326236717
33873	1780	326238541
33874	1774	326240321
33877	2840	326242095
33886	1035	326244935
33887	1953	326245970
33889	5076	326247923
33890	1028	326252999
33899	10658	326254027
33912	1416	326264685
33930	2623	326266101
33938	5210	326268724
33954	3109	326273934
33956	1483	326277043
33959	3134	326278526
33965	5564	326281660
33966	1346	326287224
33970	1026	326288570
33973	3787	326289596
33978	1311	326293383
33988	4275	326294694
33996	5781	326298969
33999	1570	326304750
34010	1959	326306320
34025	6145	326308279
34027	3752	326314424
34042	3950	326318176
34044	1429	326322126
34057	3448	326323555
34059	2206	326327003
34066	2276	326329209
34074	1360	326331485
34078	1742	326332845
34083	2567	326334587
34090	1254	326337154
34093	1114	326338408
34096	1906	326339522
34099	3570	326341428
34101	2970	326344998
34105	7318	326347968
34120	6686	326355286
34130	12030	326361972
34139	1272	326374002
34142	4296	326375274
34144	2584	326379570
34150	3048	326382154
34153	11475	326385202
34161	3591	326396677
34162	3470	326400268
34163	3302	326403738
34167	2332	326407040
34169	2194	326409372
34188	1184	326411566
34201	4413	326412750
34207	3975	326417163
34209	2075	326421138
34210	4950	326423213
34211	4029	326428163
34212	3639	326432192
34213	5541	326435831
34216	3384	326441372
34217	5557	326444756
34223	4287	326450313
34224	5659	326454600
34225	2720	326460259
34226	5561	326462979
34227	6469	326468540
34228	3282	326475009
34229	3744	326478291
34230	8752	326482035
34235	2682	326490787
34236	8051	326493469
34240	7092	326501520
34255	5854	326508612
34265	1475	326514466
34266	8186	326515941
34267	1083	326524127
34270	3039	326525210
34271	3617	326528249
34272	3280	326531866
34273	2149	326535146
34274	5004	326537295
34283	4213	326542299
34285	2426	326546512
34286	3013	326548938
34287	2228	326551951
34288	1927	326554179
34289	4541	326556106
34290	2055	326560647
34291	6385	326562702
34292	3003	326569087
34294	2978	326572090
34295	2785	326575068
34296	2972	326577853
34297	1831	326580825
34298	3749	326582656
34299	6531	326586405
34300	1941	326592936
34301	2135	326594877
34302	2956	326597012
34303	8167	326599968
34304	2700	326608135
34306	5892	326610835
34307	4726	326616727
34308	3576	326621453
34311	7982	326625029
34312	2701	326633011
34313	4167	326635712
34314	3898	326639879
34315	3114	326643777
34316	2804	326646891
34317	2642	326649695
34318	4815	326652337
34320	3625	326657152
34321	3374	326660777
34322	2896	326664151
34323	2299	326667047
34324	2412	326669346
34325	1134	326671758
34326	4568	326672892
34327	3675	326677460
34328	3657	326681135
34329	7353	326684792
34330	2690	326692145
34331	4780	326694835
34334	4843	326699615
34335	6112	326704458
34336	3968	326710570
34337	4609	326714538
34338	2920	326719147
34341	3826	326722067
34342	2391	326725893
34343	2156	326728284
34344	2726	326730440
34345	2570	326733166
34346	2917	326735736
34349	4018	326738653
34350	5768	326742671
34351	8242	326748439
34352	2749	326756681
34353	2386	326759430
34354	3385	326761816
34355	3057	326765201
34356	7611	326768258
34357	2773	326775869
34358	2919	326778642
34359	2059	326781561
34361	1684	326783620
34362	2533	326785304
34364	4934	326787837
34365	3306	326792771
34366	2159	326796077
34367	4340	326798236
34368	3419	326802576
34369	3171	326805995
34370	2606	326809166
34371	1762	326811772
34372	4019	326813534
34373	3805	326817553
34374	3548	326821358
34375	4873	326824906
34376	1728	326829779
34377	2908	326831507
34378	7530	326834415
34379	2144	326841945
34380	4765	326844089
34381	9018	326848854
34382	3458	326857872
34383	1214	326861330
34384	7320	326862544
34385	5905	326869864
34386	3849	326875769
34387	2883	326879618
34388	13878	326882501
34389	1732	326896379
34390	1462	326898111
34391	2874	326899573
34392	5128	326902447
34393	4043	326907575
34394	2138	326911618
34395	3577	326913756
34396	2085	326917333
34397	10744	326919418
34398	7615	326930162
34399	2938	326937777
34400	2072	326940715
34401	1849	326942787
34402	2059	326944636
34403	3469	326946695
34404	1868	326950164
34405	3749	326952032
34406	3687	326955781
34407	6180	326959468
34408	13659	326965648
34409	3765	326979307
34410	7349	326983072
34411	1954	326990421
34412	1584	326992375
34413	3464	326993959
34414	4778	326997423
34415	2771	327002201
34416	2405	327004972
34417	2901	327007377
34422	1349	327010278
34423	1603	327011627
34424	1313	327013230
34425	1126	327014543
34427	1248	327015669
34428	1886	327016917
34429	1050	327018803
34431	1258	327019853
34432	1026	327021111
34433	1116	327022137
34434	1082	327023253
34436	1350	327024335
34438	1223	327025685
34439	1545	327026908
34440	1139	327028453
34442	1203	327029592
34443	1012	327030795
34444	2737	327031807
34445	2078	327034544
34447	2180	327036622
34448	1130	327038802
34449	1449	327039932
34450	4618	327041381
34452	1295	327045999
34453	1921	327047294
34454	1877	327049215
34455	1192	327051092
34456	1669	327052284
34457	3200	327053953
34458	1464	327057153
34459	1347	327058617
34460	1865	327059964
34461	1064	327061829
34462	2162	327062893
34463	1579	327065055
34464	1534	327066634
34465	1053	327068168
34466	1156	327069221
34467	1041	327070377
34468	1295	327071418
34469	1208	327072713
34470	1157	327073921
34471	1041	327075078
34472	1721	327076119
34473	1442	327077840
34474	1921	327079282
34476	1607	327081203
34478	8626	327082810
34479	1258	327091436
34480	1026	327092694
34481	1196	327093720
34482	2018	327094916
34483	1554	327096934
34484	1290	327098488
34485	2376	327099778
34486	1161	327102154
34487	1337	327103315
34488	2148	327104652
34489	1029	327106800
34490	1635	327107829
34491	2427	327109464
34492	1981	327111891
34493	2260	327113872
34495	1264	327116132
34499	1933	327117396
34500	3077	327119329
34501	5961	327122406
34505	3832	327128367
34507	5436	327132199
34508	1042	327137635
34516	1145	327138677
34522	1247	327139822
34526	2379	327141069
34528	8797	327143448
35053	1632	327152245
35055	1142	327153877
35058	1229	327155019
35066	2178	327156248
35131	3995	327158426
35149	3047	327162421
35242	1714	327165468
35295	3841	327167182
35315	2714	327171023
35363	1814	327173737
35404	3479	327175551
35590	4839	327179030
35651	5692	327183869
35823	3282	327189561
35865	2137	327192843
35973	6418	327194980
36062	2411	327201398
36068	2540	327203809
36220	11784	327206349
36460	3383	327218133
36472	1514	327221516
36519	2475	327223030
36699	4020	327225505
36757	1521	327229525
36758	1538	327231046
36767	1593	327232584
36795	3008	327234177
36840	1368	327237185
36979	1828	327238553
36983	1126	327240381
37083	2233	327241507
37211	1026	327243740
37363	4209	327244766
37364	4965	327248975
37369	1118	327253940
37415	3096	327255058
37561	1739	327258154
37578	2449	327259893
37595	2046	327262342
37598	2066	327264388
